PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"27115125","Dissociating the therapeutic effects of environmental enrichment and exercise in a mouse model of anxiety with cognitive impairment","Rogers J, Vo U, Buret LS, Pang TY, Meiklejohn H, Zeleznikow-Johnston A, Churilov L, van den Buuse M, Hannan AJ, Renoir T.","Transl Psychiatry. 2016 Apr 26;6(4):e794. doi: 10.1038/tp.2016.52.","Rogers J","Transl Psychiatry","2016","2016/04/27","PMC4872410","","10.1038/tp.2016.52"
"28502554","The 9 to 5 Rodent - Time for Change? Scientific and animal welfare implications of circadian and light effects on laboratory mice and rats","Hawkins P, Golledge HDR.","J Neurosci Methods. 2018 Apr 15;300:20-25. doi: 10.1016/j.jneumeth.2017.05.014. Epub 2017 May 11.","Hawkins P","J Neurosci Methods","2018","2017/05/16","","","10.1016/j.jneumeth.2017.05.014"
"31557506","Connectional gradients underlie functional transitions in monkey pre-supplementary motor area","Albertini D, Gerbella M, Lanzilotto M, Livi A, Maranesi M, Ferroni CG, Bonini L.","Prog Neurobiol. 2020 Jan;184:101699. doi: 10.1016/j.pneurobio.2019.101699. Epub 2019 Sep 23.","Albertini D","Prog Neurobiol","2020","2019/09/27","","","10.1016/j.pneurobio.2019.101699"
"30610910","The biological origins of rituals: An interdisciplinary perspective","Tonna M, Marchesi C, Parmigiani S.","Neurosci Biobehav Rev. 2019 Mar;98:95-106. doi: 10.1016/j.neubiorev.2018.12.031. Epub 2019 Jan 2.","Tonna M","Neurosci Biobehav Rev","2019","2019/01/06","","","10.1016/j.neubiorev.2018.12.031"
"29184203","Arid1b haploinsufficiency disrupts cortical interneuron development and mouse behavior","Jung EM, Moffat JJ, Liu J, Dravid SM, Gurumurthy CB, Kim WY.","Nat Neurosci. 2017 Dec;20(12):1694-1707. doi: 10.1038/s41593-017-0013-0. Epub 2017 Nov 6.","Jung EM","Nat Neurosci","2017","2017/11/30","PMC5726525","NIHMS908509","10.1038/s41593-017-0013-0"
"27641324","Long-lasting monoaminergic and behavioral dysfunctions in a mice model of socio-environmental stress during adolescence","de Lima AP, Sandini TM, Reis-Silva TM, Massoco CO.","Behav Brain Res. 2017 Jan 15;317:132-140. doi: 10.1016/j.bbr.2016.09.024. Epub 2016 Sep 15.","de Lima AP","Behav Brain Res","2017","2016/09/20","","","10.1016/j.bbr.2016.09.024"
"26892296","Effect of circadian rhythm disturbance on morphine preference and addiction in male rats: Involvement of period genes and dopamine D1 receptor","Garmabi B, Vousooghi N, Vosough M, Yoonessi A, Bakhtazad A, Zarrindast MR.","Neuroscience. 2016 May 13;322:104-14. doi: 10.1016/j.neuroscience.2016.02.019. Epub 2016 Feb 15.","Garmabi B","Neuroscience","2016","2016/02/20","","","10.1016/j.neuroscience.2016.02.019"
"30448422","Evaluation of ultrasonic vocalizations in a neurodevelopmental model of schizophrenia during the early life stages of rats","Potasiewicz A, Holuj M, Piotrowska D, Zajda K, Wojcik M, Popik P, Nikiforuk A.","Neuropharmacology. 2019 Mar 1;146:28-38. doi: 10.1016/j.neuropharm.2018.11.023. Epub 2018 Nov 15.","Potasiewicz A","Neuropharmacology","2019","2018/11/19","","","10.1016/j.neuropharm.2018.11.023"
"28222103","Owner perceived differences between mixed-breed and purebred dogs","Turcsán B, Miklósi Á, Kubinyi E.","PLoS One. 2017 Feb 21;12(2):e0172720. doi: 10.1371/journal.pone.0172720. eCollection 2017.","Turcsán B","PLoS One","2017","2017/02/22","PMC5319786","","10.1371/journal.pone.0172720"
"31185809","Understanding intellectual disability and autism spectrum disorders from common mouse models: synapses to behaviour","Verma V, Paul A, Amrapali Vishwanath A, Vaidya B, Clement JP.","Open Biol. 2019 Jun 28;9(6):180265. doi: 10.1098/rsob.180265. Epub 2019 Jun 12.","Verma V","Open Biol","2019","2019/06/13","PMC6597757","","10.1098/rsob.180265"
"27687123","How Power Affects People: Activating, Wanting, and Goal Seeking","Guinote A.","Annu Rev Psychol. 2017 Jan 3;68:353-381. doi: 10.1146/annurev-psych-010416-044153. Epub 2016 Sep 21.","Guinote A","Annu Rev Psychol","2017","2016/10/01","","","10.1146/annurev-psych-010416-044153"
"31520675","Evaluating the stability of individual variation in social and nonsocial behavioural types using prairie voles (Microtus ochrogaster)","Ahern TH, Ophir A, Burn D.","Behav Processes. 2019 Dec;169:103961. doi: 10.1016/j.beproc.2019.103961. Epub 2019 Sep 11.","Ahern TH","Behav Processes","2019","2019/09/15","","","10.1016/j.beproc.2019.103961"
"28135000","Neuropeptide Regulation of Social Attachment: The Prairie Vole Model","Tabbaa M, Paedae B, Liu Y, Wang Z.","Compr Physiol. 2016 Dec 6;7(1):81-104. doi: 10.1002/cphy.c150055.","Tabbaa M","Compr Physiol","2016","2017/01/31","PMC5308882","NIHMS837642","10.1002/cphy.c150055"
"30885638","Ca(2+) Channels Involvement in Low-Frequency Stimulation-Mediated Suppression of Intrinsic Excitability of Hippocampal CA1 Pyramidal Cells in a Rat Amygdala Kindling Model","Ghotbeddin Z, Heysieattalab S, Borjkhani M, Mirnajafi-Zadeh J, Semnanian S, Hosseinmardi N, Janahmadi M.","Neuroscience. 2019 May 15;406:234-248. doi: 10.1016/j.neuroscience.2019.03.012. Epub 2019 Mar 16.","Ghotbeddin Z","Neuroscience","2019","2019/03/20","","","10.1016/j.neuroscience.2019.03.012"
"29487506","High-Throughput Automatic Training System for Odor-Based Learned Behaviors in Head-Fixed Mice","Han Z, Zhang X, Zhu J, Chen Y, Li CT.","Front Neural Circuits. 2018 Feb 13;12:15. doi: 10.3389/fncir.2018.00015. eCollection 2018.","Han Z","Front Neural Circuits","2018","2018/03/01","PMC5816819","","10.3389/fncir.2018.00015"
"30104428","Comparative psychometrics: establishing what differs is central to understanding what evolves","Völter CJ, Tinklenberg B, Call J, Seed AM.","Philos Trans R Soc Lond B Biol Sci. 2018 Sep 26;373(1756):20170283. doi: 10.1098/rstb.2017.0283.","Völter CJ","Philos Trans R Soc Lond B Biol Sci","2018","2018/08/15","PMC6107573","","10.1098/rstb.2017.0283"
"30144495","Fine-scale mapping of cortical laminar activity during sleep slow oscillations using high-density linear silicon probes","Fiáth R, Raducanu BC, Musa S, Andrei A, Lopez CM, Welkenhuysen M, Ruther P, Aarts A, Ulbert I.","J Neurosci Methods. 2019 Mar 15;316:58-70. doi: 10.1016/j.jneumeth.2018.08.020. Epub 2018 Aug 23.","Fiáth R","J Neurosci Methods","2019","2018/08/26","","","10.1016/j.jneumeth.2018.08.020"
"28488936","Long-Term Social Recognition Memory in Zebrafish","Madeira N, Oliveira RF.","Zebrafish. 2017 Aug;14(4):305-310. doi: 10.1089/zeb.2017.1430. Epub 2017 May 10.","Madeira N","Zebrafish","2017","2017/05/11","","","10.1089/zeb.2017.1430"
"30635592","Dissociable cognitive impairments in two strains of transgenic Alzheimer's disease mice revealed by a battery of object-based tests","Creighton SD, Mendell AL, Palmer D, Kalisch BE, MacLusky NJ, Prado VF, Prado MAM, Winters BD.","Sci Rep. 2019 Jan 11;9(1):57. doi: 10.1038/s41598-018-37312-0.","Creighton SD","Sci Rep","2019","2019/01/13","PMC6329782","","10.1038/s41598-018-37312-0"
"29094412","Distracter suppression dominates attentional modulation of responses to multiple stimuli inside the receptive fields of middle temporal neurons","Malek N, Treue S, Khayat P, Martinez-Trujillo J.","Eur J Neurosci. 2017 Dec;46(12):2844-2858. doi: 10.1111/ejn.13764.","Malek N","Eur J Neurosci","2017","2017/11/03","PMC5814879","","10.1111/ejn.13764"
"28951610","Managing competing goals - a key role for the frontopolar cortex","Mansouri FA, Koechlin E, Rosa MGP, Buckley MJ.","Nat Rev Neurosci. 2017 Nov;18(11):645-657. doi: 10.1038/nrn.2017.111. Epub 2017 Sep 29.","Mansouri FA","Nat Rev Neurosci","2017","2017/09/28","","","10.1038/nrn.2017.111"
"31273715","Behavior Model for Assessing Decline in Executive Function During Aging and Neurodegenerative Diseases","Yegla B, Foster TC, Kumar A.","Methods Mol Biol. 2019;2011:441-449. doi: 10.1007/978-1-4939-9554-7_26.","Yegla B","Methods Mol Biol","2019","2019/07/06","","","10.1007/978-1-4939-9554-7_26"
"31752670","Are personalities genetically determined? Inferences from subsocial spiders","Purcell J, Pruitt JN.","BMC Genomics. 2019 Nov 22;20(1):867. doi: 10.1186/s12864-019-6172-5.","Purcell J","BMC Genomics","2019","2019/11/23","PMC6873478","","10.1186/s12864-019-6172-5"
"27638211","Orthographic processing in pigeons (Columba livia)","Scarf D, Boy K, Uber Reinert A, Devine J, Güntürkün O, Colombo M.","Proc Natl Acad Sci U S A. 2016 Oct 4;113(40):11272-11276. doi: 10.1073/pnas.1607870113. Epub 2016 Sep 16.","Scarf D","Proc Natl Acad Sci U S A","2016","2016/09/18","PMC5056114","","10.1073/pnas.1607870113"
"26869220","I saw where you have been--The topography of human demonstration affects dogs' search patterns and perseverative errors","Péter A, Topál J, Miklósi Á, Pongrácz P.","Behav Processes. 2016 Apr;125:51-62. doi: 10.1016/j.beproc.2016.02.005. Epub 2016 Feb 8.","Péter A","Behav Processes","2016","2016/02/13","","","10.1016/j.beproc.2016.02.005"
"31303492","Loss of Function of Phosphodiesterase 11A4 Shows that Recent and Remote Long-Term Memories Can Be Uncoupled","Pilarzyk K, Klett J, Pena EA, Porcher L, Smith AJ, Kelly MP.","Curr Biol. 2019 Jul 22;29(14):2307-2321.e5. doi: 10.1016/j.cub.2019.06.018. Epub 2019 Jul 11.","Pilarzyk K","Curr Biol","2019","2019/07/16","PMC6709976","NIHMS1534120","10.1016/j.cub.2019.06.018"
"30312959","A video-driven model of response statistics in the primate middle temporal area","Rezai O, Boyraz Jentsch P, Tripp B.","Neural Netw. 2018 Dec;108:424-444. doi: 10.1016/j.neunet.2018.09.004. Epub 2018 Sep 21.","Rezai O","Neural Netw","2018","2018/10/13","","","10.1016/j.neunet.2018.09.004"
"27039886","Exercise as a pro-cognitive, pro-neurogenic and anti-inflammatory intervention in transgenic mouse models of Alzheimer's disease","Ryan SM, Kelly ÁM.","Ageing Res Rev. 2016 May;27:77-92. doi: 10.1016/j.arr.2016.03.007. Epub 2016 Mar 31.","Ryan SM","Ageing Res Rev","2016","2016/04/05","","","10.1016/j.arr.2016.03.007"
"28730641","Basal ganglia and autism - a translational perspective","Subramanian K, Brandenburg C, Orsati F, Soghomonian JJ, Hussman JP, Blatt GJ.","Autism Res. 2017 Nov;10(11):1751-1775. doi: 10.1002/aur.1837. Epub 2017 Jul 21.","Subramanian K","Autism Res","2017","2017/07/22","","","10.1002/aur.1837"
"30320575","Regional White Matter Hyperintensity Influences Grey Matter Atrophy in Mild Cognitive Impairment","Vipin A, Foo HJL, Lim JKW, Chander RJ, Yong TT, Ng ASL, Hameed S, Ting SKS, Zhou J, Kandiah N.","J Alzheimers Dis. 2018;66(2):533-549. doi: 10.3233/JAD-180280.","Vipin A","J Alzheimers Dis","2018","2018/10/16","","","10.3233/JAD-180280"
"30349121","Elimination of senescent cells prevents neurodegeneration in mice","Penney J, Tsai LH.","Nature. 2018 Oct;562(7728):503-504. doi: 10.1038/d41586-018-06677-7.","Penney J","Nature","2018","2018/10/24","","","10.1038/d41586-018-06677-7"
"29109404","Neural basis of forward flight control and landing in honeybees","Ibbotson MR, Hung YS, Meffin H, Boeddeker N, Srinivasan MV.","Sci Rep. 2017 Nov 6;7(1):14591. doi: 10.1038/s41598-017-14954-0.","Ibbotson MR","Sci Rep","2017","2017/11/08","PMC5673959","","10.1038/s41598-017-14954-0"
"28705440","Inhibition of TrkB at the nucleus accumbens, using ANA-12, regulates basal and stress-induced orexin A expression within the mesolimbic system and affects anxiety, sociability and motivation","Azogu I, Plamondon H.","Neuropharmacology. 2017 Oct;125:129-145. doi: 10.1016/j.neuropharm.2017.07.008. Epub 2017 Jul 11.","Azogu I","Neuropharmacology","2017","2017/07/15","","","10.1016/j.neuropharm.2017.07.008"
"28539523","Courtship song preferences in female zebra finches are shaped by developmental auditory experience","Chen Y, Clark O, Woolley SC.","Proc Biol Sci. 2017 May 31;284(1855):20170054. doi: 10.1098/rspb.2017.0054.","Chen Y","Proc Biol Sci","2017","2017/05/26","PMC5454257","","10.1098/rspb.2017.0054"
"27914879","What can animal research tell us about the link between androgens and social competition in humans?","Fuxjager MJ, Trainor BC, Marler CA.","Horm Behav. 2017 Jun;92:182-189. doi: 10.1016/j.yhbeh.2016.11.014. Epub 2016 Dec 1.","Fuxjager MJ","Horm Behav","2017","2016/12/05","","","10.1016/j.yhbeh.2016.11.014"
"26816081","D-SAL and NAP: Two Peptides Sharing a SIP Domain","Gozes I, Sragovich S, Schirer Y, Idan-Feldman A.","J Mol Neurosci. 2016 Jun;59(2):220-31. doi: 10.1007/s12031-015-0701-8.","Gozes I","J Mol Neurosci","2016","2016/01/28","","","10.1007/s12031-015-0701-8"
"27403166","Transcranial Direct Current Stimulation Modulates Neurogenesis and Microglia Activation in the Mouse Brain","Pikhovych A, Stolberg NP, Jessica Flitsch L, Walter HL, Graf R, Fink GR, Schroeter M, Rueger MA.","Stem Cells Int. 2016;2016:2715196. doi: 10.1155/2016/2715196. Epub 2016 Jun 15.","Pikhovych A","Stem Cells Int","2016","2016/07/13","PMC4925996","","10.1155/2016/2715196"
"27810703","Histone deacetylase and acetyltransferase inhibitors modulate behavioral responses to social stress","McCann KE, Rosenhauer AM, Jones GMF, Norvelle A, Choi DC, Huhman KL.","Psychoneuroendocrinology. 2017 Jan;75:100-109. doi: 10.1016/j.psyneuen.2016.10.022. Epub 2016 Oct 26.","McCann KE","Psychoneuroendocrinology","2017","2016/11/05","PMC5135625","NIHMS826480","10.1016/j.psyneuen.2016.10.022"
"29186679","Functional Specialization of the Primate Frontal Lobe during Cognitive Control of Vocalizations","Gavrilov N, Hage SR, Nieder A.","Cell Rep. 2017 Nov 28;21(9):2393-2406. doi: 10.1016/j.celrep.2017.10.107.","Gavrilov N","Cell Rep","2017","2017/11/30","","","10.1016/j.celrep.2017.10.107"
"33290833","Neural and endocrine responses to social stress differ during actual and virtual aggressive interactions or physiological sign stimuli","Korzan WJ, Summers TR, Summers CH.","Behav Processes. 2021 Jan;182:104294. doi: 10.1016/j.beproc.2020.104294. Epub 2020 Dec 5.","Korzan WJ","Behav Processes","2021","2020/12/08","PMC7872145","NIHMS1658126","10.1016/j.beproc.2020.104294"
"31851919","Multiplexing of Information about Self and Others in Hippocampal Ensembles","Bos JJ, Vinck M, Marchesi P, Keestra A, van Mourik-Donga LA, Jackson JC, Verschure PFMJ, Pennartz CMA.","Cell Rep. 2019 Dec 17;29(12):3859-3871.e6. doi: 10.1016/j.celrep.2019.11.057.","Bos JJ","Cell Rep","2019","2019/12/19","","","10.1016/j.celrep.2019.11.057"
"29339005","Effects of exercise and enrichment on behaviour in CD-1 mice","Aujnarain AB, Luo OD, Taylor N, Lai JKY, Foster JA.","Behav Brain Res. 2018 Apr 16;342:43-50. doi: 10.1016/j.bbr.2018.01.007. Epub 2018 Jan 12.","Aujnarain AB","Behav Brain Res","2018","2018/01/18","","","10.1016/j.bbr.2018.01.007"
"30006598","Single neurons may encode simultaneous stimuli by switching between activity patterns","Caruso VC, Mohl JT, Glynn C, Lee J, Willett SM, Zaman A, Ebihara AF, Estrada R, Freiwald WA, Tokdar ST, Groh JM.","Nat Commun. 2018 Jul 13;9(1):2715. doi: 10.1038/s41467-018-05121-8.","Caruso VC","Nat Commun","2018","2018/07/15","PMC6045601","","10.1038/s41467-018-05121-8"
"29769564","The opto-locomotor reflex as a tool to measure sensitivity to moving random dot patterns in mice","Kirkels LAMH, Zhang W, Havenith MN, Tiesinga P, Glennon J, van Wezel RJA, Duijnhouwer J.","Sci Rep. 2018 May 16;8(1):7710. doi: 10.1038/s41598-018-25844-4.","Kirkels LAMH","Sci Rep","2018","2018/05/18","PMC5955912","","10.1038/s41598-018-25844-4"
"27179302","From classic ethology to modern neuroethology: overcoming the three biases in social behavior research","Zilkha N, Sofer Y, Beny Y, Kimchi T.","Curr Opin Neurobiol. 2016 Jun;38:96-108. doi: 10.1016/j.conb.2016.04.014. Epub 2016 May 12.","Zilkha N","Curr Opin Neurobiol","2016","2016/05/15","","","10.1016/j.conb.2016.04.014"
"30798536","Modeling Autism-Related Disorders in Mice with Maternal Immune Activation (MIA)","Lammert CR, Lukens JR.","Methods Mol Biol. 2019;1960:227-236. doi: 10.1007/978-1-4939-9167-9_20.","Lammert CR","Methods Mol Biol","2019","2019/02/25","PMC7773419","NIHMS1601705","10.1007/978-1-4939-9167-9_20"
"32474162","Environmental enrichment modulates affiliative and aggressive social behaviour in the neuroligin-3 R451C mouse model of autism spectrum disorder","Burrows EL, Koyama L, May C, Hill-Yardin EL, Hannan AJ.","Pharmacol Biochem Behav. 2020 Aug;195:172955. doi: 10.1016/j.pbb.2020.172955. Epub 2020 May 29.","Burrows EL","Pharmacol Biochem Behav","2020","2020/06/01","","","10.1016/j.pbb.2020.172955"
"29630950","Auditory system dysfunction in Alzheimer disease and its prodromal states: A review","Swords GM, Nguyen LT, Mudar RA, Llano DA.","Ageing Res Rev. 2018 Jul;44:49-59. doi: 10.1016/j.arr.2018.04.001. Epub 2018 Apr 6.","Swords GM","Ageing Res Rev","2018","2018/04/10","","","10.1016/j.arr.2018.04.001"
"30569308","The synthesis and characterization of glutathione-modified superparamagnetic iron oxide nanoparticles and their distribution in rat brains after injection in substantia nigra","Han G, Zhang B, Zhang H, Han D, Tan J, Yang B.","J Mater Sci Mater Med. 2018 Dec 19;30(1):5. doi: 10.1007/s10856-018-6209-3.","Han G","J Mater Sci Mater Med","2018","2018/12/21","","","10.1007/s10856-018-6209-3"
"28552359","Vocal Learning via Social Reinforcement by Infant Marmoset Monkeys","Takahashi DY, Liao DA, Ghazanfar AA.","Curr Biol. 2017 Jun 19;27(12):1844-1852.e6. doi: 10.1016/j.cub.2017.05.004. Epub 2017 May 25.","Takahashi DY","Curr Biol","2017","2017/05/30","","","10.1016/j.cub.2017.05.004"
"31935400","Oxytocin receptor antagonist reverses the blunting effect of pair bonding on fear learning in monogamous prairie voles","Hirota Y, Arai A, Young LJ, Osako Y, Yuri K, Mitsui S.","Horm Behav. 2020 Apr;120:104685. doi: 10.1016/j.yhbeh.2020.104685. Epub 2020 Jan 24.","Hirota Y","Horm Behav","2020","2020/01/15","PMC7117995","NIHMS1564477","10.1016/j.yhbeh.2020.104685"
"28985314","To Become Senders, Songbirds Must be Receivers First","Rodríguez-Saltos CA.","Integr Comp Biol. 2017 Oct 1;57(4):910-919. doi: 10.1093/icb/icx106.","Rodríguez-Saltos CA","Integr Comp Biol","2017","2017/10/07","","","10.1093/icb/icx106"
"26762580","Social environment alters opioid-induced hyperalgesia and antinociceptive tolerance in adolescent mice","Bates ML, Emery MA, Wellman PJ, Eitan S.","Eur J Pain. 2016 Jul;20(6):998-1009. doi: 10.1002/ejp.825. Epub 2016 Jan 13.","Bates ML","Eur J Pain","2016","2016/01/15","","","10.1002/ejp.825"
"27807517","Delayed voluntary exercise does not enhance cognitive performance after hippocampal injury: an investigation of differentially distributed exercise protocols","Wogensen E, Gram MG, Sommer JB, Vilsen CR, Mogensen J, Malá H.","J Exerc Rehabil. 2016 Oct 31;12(5):401-412. doi: 10.12965/jer.1632680.340. eCollection 2016 Oct.","Wogensen E","J Exerc Rehabil","2016","2016/11/04","PMC5091054","","10.12965/jer.1632680.340"
"30829033","Chronic, Intermittent Microdoses of the Psychedelic N,N-Dimethyltryptamine (DMT) Produce Positive Effects on Mood and Anxiety in Rodents","Cameron LP, Benson CJ, DeFelice BC, Fiehn O, Olson DE.","ACS Chem Neurosci. 2019 Jul 17;10(7):3261-3270. doi: 10.1021/acschemneuro.8b00692. Epub 2019 Mar 4.","Cameron LP","ACS Chem Neurosci","2019","2019/03/05","PMC6639775","","10.1021/acschemneuro.8b00692"
