PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"27180071","MicroRNA-338 Attenuates Cortical Neuronal Outgrowth by Modulating the Expression of Axon Guidance Genes","Kos A, Klein-Gunnewiek T, Meinhardt J, Loohuis NFMO, van Bokhoven H, Kaplan BB, Martens GJ, Kolk SM, Aschrafi A.","Mol Neurobiol. 2017 Jul;54(5):3439-3452. doi: 10.1007/s12035-016-9925-z. Epub 2016 May 14.","Kos A","Mol Neurobiol","2017","2016/05/16","PMC5658782","NIHMS912255","10.1007/s12035-016-9925-z"
"28062175","Intranasal C3a treatment ameliorates cognitive impairment in a mouse model of neonatal hypoxic-ischemic brain injury","Morán J, Stokowska A, Walker FR, Mallard C, Hagberg H, Pekna M.","Exp Neurol. 2017 Apr;290:74-84. doi: 10.1016/j.expneurol.2017.01.001. Epub 2017 Jan 4.","Morán J","Exp Neurol","2017","2017/01/08","","","10.1016/j.expneurol.2017.01.001"
"27344001","Exercise-induced improvement in cognitive performance after fimbria-fornix transection depends on the timing of exercise administration","Gram MG, Wogensen E, Moseholm K, Mogensen J, Malá H.","Brain Res Bull. 2016 Jul;125:117-26. doi: 10.1016/j.brainresbull.2016.06.012. Epub 2016 Jun 22.","Gram MG","Brain Res Bull","2016","2016/06/26","","","10.1016/j.brainresbull.2016.06.012"
"26892259","Noisy galvanic vestibular stimulation enhances spatial memory in cognitive impairment-induced by intracerebroventricular-streptozotocin administration","Adel Ghahraman M, Zahmatkesh M, Pourbakht A, Seifi B, Jalaie S, Adeli S, Niknami Z.","Physiol Behav. 2016 Apr 1;157:217-24. doi: 10.1016/j.physbeh.2016.02.021. Epub 2016 Feb 15.","Adel Ghahraman M","Physiol Behav","2016","2016/02/20","","","10.1016/j.physbeh.2016.02.021"
"28811178","Acute Δ-9-tetrahydrocannabinol administration in female rats attenuates immediate responses following losses but not multi-trial reinforcement learning from wins","Wong SA, Randolph SH, Ivan VE, Gruber AJ.","Behav Brain Res. 2017 Sep 29;335:136-144. doi: 10.1016/j.bbr.2017.08.009. Epub 2017 Aug 12.","Wong SA","Behav Brain Res","2017","2017/08/17","","","10.1016/j.bbr.2017.08.009"
"27021292","Chronic methamphetamine exposure prior to middle cerebral artery occlusion increases infarct volume and worsens cognitive injury in Male mice","Zuloaga DG, Wang J, Weber S, Mark GP, Murphy SJ, Raber J.","Metab Brain Dis. 2016 Aug;31(4):975-81. doi: 10.1007/s11011-016-9808-z. Epub 2016 Mar 28.","Zuloaga DG","Metab Brain Dis","2016","2016/03/30","PMC5940345","NIHMS773282","10.1007/s11011-016-9808-z"
"26918610","Severe chronic cerebral hypoperfusion induces microglial dysfunction leading to memory loss in APPswe/PS1 mice","Bordeleau M, ElAli A, Rivest S.","Oncotarget. 2016 Mar 15;7(11):11864-80. doi: 10.18632/oncotarget.7689.","Bordeleau M","Oncotarget","2016","2016/02/27","PMC4914254","","10.18632/oncotarget.7689"
"27126559","Post-treatment with prolactin protects hippocampal CA1 neurons of the ovariectomized female rat against kainic acid-induced neurodegeneration","Reyes-Mendoza J, Morales T.","Neuroscience. 2016 Jul 22;328:58-68. doi: 10.1016/j.neuroscience.2016.04.030. Epub 2016 Apr 25.","Reyes-Mendoza J","Neuroscience","2016","2016/04/30","","","10.1016/j.neuroscience.2016.04.030"
"27770020","Early micronutrient supplementation protects against early stress-induced cognitive impairments","Naninck EF, Oosterink JE, Yam KY, de Vries LP, Schierbeek H, van Goudoever JB, Verkaik-Schakel RN, Plantinga JA, Plosch T, Lucassen PJ, Korosi A.","FASEB J. 2017 Feb;31(2):505-518. doi: 10.1096/fj.201600834R. Epub 2016 Oct 21.","Naninck EF","FASEB J","2017","2016/10/23","","","10.1096/fj.201600834R"
"30326283","Exercise-induced brain-derived neurotrophic factor expression: Therapeutic implications for Alzheimer's dementia","Wang R, Holsinger RMD.","Ageing Res Rev. 2018 Dec;48:109-121. doi: 10.1016/j.arr.2018.10.002. Epub 2018 Oct 13.","Wang R","Ageing Res Rev","2018","2018/10/17","","","10.1016/j.arr.2018.10.002"
"30999031","Intravenous infusion of mesenchymal stem cells improves impaired cognitive function in a cerebral small vessel disease model","Nakazaki M, Sasaki M, Kataoka-Sasaki Y, Oka S, Suzuki J, Sasaki Y, Nagahama H, Hashi K, Kocsis JD, Honmou O.","Neuroscience. 2019 Jun 1;408:361-377. doi: 10.1016/j.neuroscience.2019.04.018. Epub 2019 Apr 16.","Nakazaki M","Neuroscience","2019","2019/04/19","","","10.1016/j.neuroscience.2019.04.018"
"28084991","Reward-based training of recurrent neural networks for cognitive and value-based tasks","Song HF, Yang GR, Wang XJ.","Elife. 2017 Jan 13;6:e21492. doi: 10.7554/eLife.21492.","Song HF","Elife","2017","2017/01/14","PMC5293493","","10.7554/eLife.21492"
"27460131","Cognitive Decline and Recovery in Alcohol Abuse","Perry CJ.","J Mol Neurosci. 2016 Nov;60(3):383-389. doi: 10.1007/s12031-016-0798-4. Epub 2016 Jul 27.","Perry CJ","J Mol Neurosci","2016","2016/07/28","","","10.1007/s12031-016-0798-4"
"30418576","An open-source high-speed infrared videography database to study the principles of active sensing in freely navigating rodents","Azarfar A, Zhang Y, Alishbayli A, Miceli S, Kepser L, van der Wielen D, van de Moosdijk M, Homberg J, Schubert D, Proville R, Celikel T.","Gigascience. 2018 Dec 1;7(12):giy134. doi: 10.1093/gigascience/giy134.","Azarfar A","Gigascience","2018","2018/11/13","PMC6283211","","10.1093/gigascience/giy134"
"28230631","Aerobic exercise and its effects on cognition in schizophrenia","Falkai P, Malchow B, Schmitt A.","Curr Opin Psychiatry. 2017 May;30(3):171-175. doi: 10.1097/YCO.0000000000000326.","Falkai P","Curr Opin Psychiatry","2017","2017/02/24","","","10.1097/YCO.0000000000000326"
"27422502","The Impact of Maternal Vitamin D Status on Offspring Brain Development and Function: a Systematic Review","Pet MA, Brouwer-Brolsma EM.","Adv Nutr. 2016 Jul 15;7(4):665-78. doi: 10.3945/an.115.010330. Print 2016 Jul.","Pet MA","Adv Nutr","2016","2016/07/17","PMC4942857","","10.3945/an.115.010330"
"31889558","c-Fos revealed lower hippocampal participation in older homing pigeons when challenged with a spatial memory task","Coppola VJ, Bingman VP.","Neurobiol Aging. 2020 Mar;87:98-107. doi: 10.1016/j.neurobiolaging.2019.11.019. Epub 2019 Dec 5.","Coppola VJ","Neurobiol Aging","2020","2020/01/01","","","10.1016/j.neurobiolaging.2019.11.019"
"32824000","Gestational Factors throughout Fetal Neurodevelopment: The Serotonin Link","Hanswijk SI, Spoelder M, Shan L, Verheij MMM, Muilwijk OG, Li W, Liu C, Kolk SM, Homberg JR.","Int J Mol Sci. 2020 Aug 14;21(16):5850. doi: 10.3390/ijms21165850.","Hanswijk SI","Int J Mol Sci","2020","2020/08/23","PMC7461571","","10.3390/ijms21165850"
"31071556","'Real-life' hippocampal-dependent spatial memory impairments in Huntington's disease","Glikmann-Johnston Y, Carmichael AM, Mercieca EC, Stout JC.","Cortex. 2019 Oct;119:46-60. doi: 10.1016/j.cortex.2019.04.006. Epub 2019 Apr 15.","Glikmann-Johnston Y","Cortex","2019","2019/05/10","","","10.1016/j.cortex.2019.04.006"
"27613435","From Shortage to Surge: A Developmental Switch in Hippocampal-Prefrontal Coupling in a Gene-Environment Model of Neuropsychiatric Disorders","Hartung H, Cichon N, De Feo V, Riemann S, Schildt S, Lindemann C, Mulert C, Gogos JA, Hanganu-Opatz IL.","Cereb Cortex. 2016 Oct 17;26(11):4265-4281. doi: 10.1093/cercor/bhw274.","Hartung H","Cereb Cortex","2016","2016/09/11","PMC5066837","","10.1093/cercor/bhw274"
"30593876","The ventral hippocampus is required for behavioral flexibility but not for allocentric/egocentric learning","Torres-Berrío A, Vargas-López V, López-Canul M.","Brain Res Bull. 2019 Mar;146:40-50. doi: 10.1016/j.brainresbull.2018.12.011. Epub 2018 Dec 26.","Torres-Berrío A","Brain Res Bull","2019","2018/12/30","","","10.1016/j.brainresbull.2018.12.011"
"26937001","Neuroinflammatory Dynamics Underlie Memory Impairments after Repeated Social Defeat","McKim DB, Niraula A, Tarr AJ, Wohleb ES, Sheridan JF, Godbout JP.","J Neurosci. 2016 Mar 2;36(9):2590-604. doi: 10.1523/JNEUROSCI.2394-15.2016.","McKim DB","J Neurosci","2016","2016/03/04","PMC4879207","","10.1523/JNEUROSCI.2394-15.2016"
"26444777","Targretin Improves Cognitive and Biological Markers in a Patient with Alzheimer's Disease","Pierrot N, Lhommel R, Quenon L, Hanseeuw B, Dricot L, Sindic C, Maloteaux JM, Octavea JN, Ivanoiu A.","J Alzheimers Dis. 2016;49(2):271-6. doi: 10.3233/JAD-150405.","Pierrot N","J Alzheimers Dis","2016","2015/10/08","","","10.3233/JAD-150405"
"29378936","Child first language and adult second language are both tied to general-purpose learning systems","Hamrick P, Lum JAG, Ullman MT.","Proc Natl Acad Sci U S A. 2018 Feb 13;115(7):1487-1492. doi: 10.1073/pnas.1713975115. Epub 2018 Jan 29.","Hamrick P","Proc Natl Acad Sci U S A","2018","2018/01/31","PMC5816159","","10.1073/pnas.1713975115"
"30784814","Prenatal noise stress aggravates cognitive decline and the onset and progression of beta amyloid pathology in a mouse model of Alzheimer's disease","Jafari Z, Okuma M, Karem H, Mehla J, Kolb BE, Mohajerani MH.","Neurobiol Aging. 2019 May;77:66-86. doi: 10.1016/j.neurobiolaging.2019.01.019. Epub 2019 Jan 30.","Jafari Z","Neurobiol Aging","2019","2019/02/21","","","10.1016/j.neurobiolaging.2019.01.019"
"28336553","TLR2 knockout protects against diabetes-mediated changes in cerebral perfusion and cognitive deficits","Hardigan T, Hernandez C, Ward R, Hoda MN, Ergul A.","Am J Physiol Regul Integr Comp Physiol. 2017 Jun 1;312(6):R927-R937. doi: 10.1152/ajpregu.00482.2016. Epub 2017 Feb 22.","Hardigan T","Am J Physiol Regul Integr Comp Physiol","2017","2017/03/25","PMC5495921","","10.1152/ajpregu.00482.2016"
"28729220","Cognitive enhancement and antipsychotic-like activity following repeated dosing with the selective M(4) PAM VU0467154","Gould RW, Grannan MD, Gunter BW, Ball J, Bubser M, Bridges TM, Wess J, Wood MW, Brandon NJ, Duggan ME, Niswender CM, Lindsley CW, Conn PJ, Jones CK.","Neuropharmacology. 2018 Jan;128:492-502. doi: 10.1016/j.neuropharm.2017.07.013. Epub 2017 Jul 17.","Gould RW","Neuropharmacology","2018","2017/07/22","PMC6756753","NIHMS1041988","10.1016/j.neuropharm.2017.07.013"
"27567525","Fast- and slow-exploring pigeons differ in how they use previously learned rules","Guillette LM, Baron DM, Sturdy CB, Spetch ML.","Behav Processes. 2017 Jan;134:54-62. doi: 10.1016/j.beproc.2016.07.006. Epub 2016 Aug 25.","Guillette LM","Behav Processes","2017","2016/08/29","","","10.1016/j.beproc.2016.07.006"
"33654898","Intracerebral Injection of Streptozotocin to Model Alzheimer Disease in Rats","Moreira-Silva D, Vizin RCL, Martins TMS, Ferreira TL, Almeida MC, Carrettiero DC.","Bio Protoc. 2019 Oct 20;9(20):e3397. doi: 10.21769/BioProtoc.3397. eCollection 2019 Oct 20.","Moreira-Silva D","Bio Protoc","2019","2021/03/03","PMC7853929","","10.21769/BioProtoc.3397"
"32798553","Behavioural and molecular effects of cannabidiolic acid in mice","Alegre-Zurano L, Martín-Sánchez A, Valverde O.","Life Sci. 2020 Oct 15;259:118271. doi: 10.1016/j.lfs.2020.118271. Epub 2020 Aug 13.","Alegre-Zurano L","Life Sci","2020","2020/08/18","","","10.1016/j.lfs.2020.118271"
"26873000","The effect of surgical and psychological stress on learning and memory function in aged C57BL/6 mice","Zhang C, Li C, Xu Z, Zhao S, Li P, Cao J, Mi W.","Neuroscience. 2016 Apr 21;320:210-20. doi: 10.1016/j.neuroscience.2016.02.015. Epub 2016 Feb 9.","Zhang C","Neuroscience","2016","2016/02/14","","","10.1016/j.neuroscience.2016.02.015"
"29186679","Functional Specialization of the Primate Frontal Lobe during Cognitive Control of Vocalizations","Gavrilov N, Hage SR, Nieder A.","Cell Rep. 2017 Nov 28;21(9):2393-2406. doi: 10.1016/j.celrep.2017.10.107.","Gavrilov N","Cell Rep","2017","2017/11/30","","","10.1016/j.celrep.2017.10.107"
"30452416","Ceftriaxone Improves Cognitive Function and Upregulates GLT-1-Related Glutamate-Glutamine Cycle in APP/PS1 Mice","Fan S, Xian X, Li L, Yao X, Hu Y, Zhang M, Li W.","J Alzheimers Dis. 2018;66(4):1731-1743. doi: 10.3233/JAD-180708.","Fan S","J Alzheimers Dis","2018","2018/11/20","","","10.3233/JAD-180708"
"28700937","ΔFosB Regulates Gene Expression and Cognitive Dysfunction in a Mouse Model of Alzheimer's Disease","Corbett BF, You JC, Zhang X, Pyfer MS, Tosi U, Iascone DM, Petrof I, Hazra A, Fu CH, Stephens GS, Ashok AA, Aschmies S, Zhao L, Nestler EJ, Chin J.","Cell Rep. 2017 Jul 11;20(2):344-355. doi: 10.1016/j.celrep.2017.06.040.","Corbett BF","Cell Rep","2017","2017/07/13","PMC5785235","NIHMS891656","10.1016/j.celrep.2017.06.040"
"33110151","Cyclocreatine treatment ameliorates the cognitive, autistic and epileptic phenotype in a mouse model of Creatine Transporter Deficiency","Cacciante F, Gennaro M, Sagona G, Mazziotti R, Lupori L, Cerri E, Putignano E, Butt M, Do MT, McKew JC, Alessandrì MG, Battini R, Cioni G, Pizzorusso T, Baroncelli L.","Sci Rep. 2020 Oct 27;10(1):18361. doi: 10.1038/s41598-020-75436-4.","Cacciante F","Sci Rep","2020","2020/10/28","PMC7591530","","10.1038/s41598-020-75436-4"
"27988490","Hydrogen Sulfide Ameliorates Homocysteine-Induced Cognitive Dysfunction by Inhibition of Reactive Aldehydes Involving Upregulation of ALDH2","Li M, Zhang P, Wei HJ, Li MH, Zou W, Li X, Gu HF, Tang XQ.","Int J Neuropsychopharmacol. 2017 Apr 1;20(4):305-315. doi: 10.1093/ijnp/pyw103.","Li M","Int J Neuropsychopharmacol","2017","2016/12/19","PMC5409037","","10.1093/ijnp/pyw103"
"29487506","High-Throughput Automatic Training System for Odor-Based Learned Behaviors in Head-Fixed Mice","Han Z, Zhang X, Zhu J, Chen Y, Li CT.","Front Neural Circuits. 2018 Feb 13;12:15. doi: 10.3389/fncir.2018.00015. eCollection 2018.","Han Z","Front Neural Circuits","2018","2018/03/01","PMC5816819","","10.3389/fncir.2018.00015"
"31231836","The Arctic/Swedish APP mutation alters the impact of chronic stress on cognition in mice","Cortese A, Delgado-Morales R, Almeida OFX, Romberg C.","Eur J Neurosci. 2019 Sep;50(5):2773-2785. doi: 10.1111/ejn.14500. Epub 2019 Jul 13.","Cortese A","Eur J Neurosci","2019","2019/06/25","PMC6852344","","10.1111/ejn.14500"
"29229396","Albeit nocturnal, rats subjected to traumatic brain injury do not differ in neurobehavioral performance whether tested during the day or night","Niesman PJ, Wei J, LaPorte MJ, Carlson LJ, Nassau KL, Bao GC, Cheng JP, de la Tremblaye P, Lajud N, Bondi CO, Kline AE.","Neurosci Lett. 2018 Feb 5;665:212-216. doi: 10.1016/j.neulet.2017.12.018. Epub 2017 Dec 8.","Niesman PJ","Neurosci Lett","2018","2017/12/13","PMC5800978","NIHMS927309","10.1016/j.neulet.2017.12.018"
"27377630","Cognitive deficits in single App knock-in mouse models","Masuda A, Kobayashi Y, Kogo N, Saito T, Saido TC, Itohara S.","Neurobiol Learn Mem. 2016 Nov;135:73-82. doi: 10.1016/j.nlm.2016.07.001. Epub 2016 Jul 1.","Masuda A","Neurobiol Learn Mem","2016","2016/07/06","","","10.1016/j.nlm.2016.07.001"
"30829033","Chronic, Intermittent Microdoses of the Psychedelic N,N-Dimethyltryptamine (DMT) Produce Positive Effects on Mood and Anxiety in Rodents","Cameron LP, Benson CJ, DeFelice BC, Fiehn O, Olson DE.","ACS Chem Neurosci. 2019 Jul 17;10(7):3261-3270. doi: 10.1021/acschemneuro.8b00692. Epub 2019 Mar 4.","Cameron LP","ACS Chem Neurosci","2019","2019/03/05","PMC6639775","","10.1021/acschemneuro.8b00692"
"27045550","MicroRNA-326 acts as a molecular switch in the regulation of midbrain urocortin 1 expression","Aschrafi A, Verheijen JM, Gordebeke PM, Olde Loohuis NF, Menting K, Jager A, Palkovits M, Geenen B, Kos A, Martens GJ, Glennon JC, Kaplan BB, Gaszner B, Kozicz T.","J Psychiatry Neurosci. 2016 Aug;41(5):342-53. doi: 10.1503/jpn.150154.","Aschrafi A","J Psychiatry Neurosci","2016","2016/04/06","PMC5008923","","10.1503/jpn.150154"
"27581444","The Role of Prefrontal Mixed Selectivity in Cognitive Control","Ramirez-Cardenas A, Viswanathan P.","J Neurosci. 2016 Aug 31;36(35):9013-5. doi: 10.1523/JNEUROSCI.1816-16.2016.","Ramirez-Cardenas A","J Neurosci","2016","2016/09/02","PMC6601911","","10.1523/JNEUROSCI.1816-16.2016"
"30923497","Potentials and Pitfalls of Cross-Translational Models of Cognitive Impairment","Al Dahhan NZ, De Felice FG, Munoz DP.","Front Behav Neurosci. 2019 Mar 14;13:48. doi: 10.3389/fnbeh.2019.00048. eCollection 2019.","Al Dahhan NZ","Front Behav Neurosci","2019","2019/03/30","PMC6426743","","10.3389/fnbeh.2019.00048"
"31086673","Preclinical characterization of AMPA receptor potentiator TAK-137 as a therapeutic drug for schizophrenia","Tanaka M, Kunugi A, Suzuki A, Suzuki N, Suzuki M, Kimura H.","Pharmacol Res Perspect. 2019 May 9;7(3):e00479. doi: 10.1002/prp2.479. eCollection 2019 Jun.","Tanaka M","Pharmacol Res Perspect","2019","2019/05/16","PMC6507438","","10.1002/prp2.479"
"26891819","The 5-HT2A serotonin receptor in executive function: Implications for neuropsychiatric and neurodegenerative diseases","Aznar S, Hervig Mel-S.","Neurosci Biobehav Rev. 2016 May;64:63-82. doi: 10.1016/j.neubiorev.2016.02.008. Epub 2016 Feb 15.","Aznar S","Neurosci Biobehav Rev","2016","2016/02/20","","","10.1016/j.neubiorev.2016.02.008"
"31349006","Ozone Inhibits APP/Aβ Production and Improves Cognition in an APP/PS1 Transgenic Mouse Model","Lin SY, Ma J, An JX, Qian XY, Wang Y, Cope DK, Williams JP.","Neuroscience. 2019 Oct 15;418:110-121. doi: 10.1016/j.neuroscience.2019.07.027. Epub 2019 Jul 23.","Lin SY","Neuroscience","2019","2019/07/27","","","10.1016/j.neuroscience.2019.07.027"
"28964596","MRI-Guided stereotactic laser ablation for epilepsy surgery: Promising preliminary results for cognitive outcome","Drane DL.","Epilepsy Res. 2018 May;142:170-175. doi: 10.1016/j.eplepsyres.2017.09.016. Epub 2017 Sep 23.","Drane DL","Epilepsy Res","2018","2017/10/02","PMC5866159","NIHMS909471","10.1016/j.eplepsyres.2017.09.016"
"27524962","Aerobic Exercise as a Tool to Improve Hippocampal Plasticity and Function in Humans: Practical Implications for Mental Health Treatment","Kandola A, Hendrikse J, Lucassen PJ, Yücel M.","Front Hum Neurosci. 2016 Jul 29;10:373. doi: 10.3389/fnhum.2016.00373. eCollection 2016.","Kandola A","Front Hum Neurosci","2016","2016/08/16","PMC4965462","","10.3389/fnhum.2016.00373"
"26345359","Genetics of aggressive behavior: An overview","Veroude K, Zhang-James Y, Fernàndez-Castillo N, Bakker MJ, Cormand B, Faraone SV.","Am J Med Genet B Neuropsychiatr Genet. 2016 Jan;171B(1):3-43. doi: 10.1002/ajmg.b.32364. Epub 2015 Sep 8.","Veroude K","Am J Med Genet B Neuropsychiatr Genet","2016","2015/09/09","","","10.1002/ajmg.b.32364"
